item_id,lost_or_found,item_name,description,color,brand,location,user,timestamp
21424,found,Power Bank,"Picked up silver power bank, belongs to someone.",silver,Casio,Academic Block,Shiva,2025-11-22 17:34:15
21425,lost,Pen,"Dropped my pink pen somewhere, idk where.",pink,HP,Bus Stop,Rohit,2025-11-06 17:34:15
21426,found,Pen,Pen (pink) discovered near walkway.,pink,HP,Bus Stop,Kiran,2025-10-29 17:34:15
21427,lost,Notebook,L0st notebook (black) bro pls help find.,black,Milton,Admin Block,Kiran,2025-10-03 17:34:15
21428,found,Notebook,Found a black notebook with minor marks.,black,Milton,Admin Block,Kiran,2025-09-19 17:34:15
21429,lost,Power Bank,"My green power bankx is gone, slightly damaged.",green,Casio,Seminar Hall,Suma,2025-10-02 17:34:15
21430,found,Power Bank,Found a green power bank with minor marks.,green,Casio,Seminar Hall,Arjun,2025-10-25 17:34:15
21431,lost,Pen Drive,"My blue pen drive is gone, slightly damaged.",blue,Boat,Auditorium,Shiva,2025-11-30 17:34:15
21432,found,Pen Drive,"Picked up blue pen drive, belongs to someone.",blue,Boat,Auditorium,Pooja,2025-09-23 17:34:15
21433,lost,Bag,"Dropped my silver bag somewhere, qidk where.",silver,Reebok,Study Hall,Sneha,2025-10-22 17:34:15
21434,found,Ruler,Item looks damaged and unrecognizable.,yellow,MI,Sports Complex,Suma,2025-10-06 17:34:15
21435,lost,Keychain,"My green keychain is gone, slightly damaged.",green,WildHorn,Corridor,Megha,2025-09-13 17:34:15
21436,found,Keychain,"Picked up green keychain, belongs to someone.",green,WildHorn,Corridor,Sneha,2025-09-08 17:34:15
21437,lost,Glasses,"I lost my black glasses, has scratches near the edge.",black,HP,Sports Ground,Yash,2025-09-12 17:34:15
21438,found,Glasses,lol Found sum glasses (black) lol not sure whose.,black,HP,Sports Ground,Megha,2025-09-11 17:34:15
21439,lost,USB Cable,L0st usb cable (blue) bro pls help find.,blue,Lenovo,Hostel Block B,Deepak,2025-08-28 17:34:15
21440,found,USB Cable,"Picked up blue usb cable, belongs to someone.",blue,Lenovo,Hostel Block B,Suma,2025-09-27 17:34:15
21441,lost,Cap,"Can't find my !!cap (blue), has a sticker.",blue,Fastrack,Auditorium,Kiran,2025-08-23 17:34:15
21442,found,Cap,Cap (blue) discovered near walkway.,blue,Fastrack,Auditorium,Nikhil,2025-08-04 17:34:15
21443,lost,Folder,"Dropped my silver folder somewhere, idk where.",silver,Dell,Main Gate,Kavya,2025-09-25 17:34:15
21444,found,Folder,"Picked up silver folder, belongs to someone.",silver,Dell,Main Gate,Shiva,2025-11-30 17:34:15
21445,lost,Wallet,"btw Can't find my wallet (yellow), has a sticker.",yellow,Cello,Sports Complex,Ravi,2025-11-23 17:34:15
21446,found,Wallet,Found sum wallet (yellow) lol not sure whose.,yellow,Cello,Sports Complex,Manoj,2025-09-20 17:34:15
21447,lost,Watch,"Can't find my watch (purple), has a sticker.",purple,MI,Auditorium,Suma,2025-10-09 17:34:15
21448,found,Watch,Found a purple watch with minor marks.,purple,MI,Auditorium,Ravi,2025-11-20 17:34:15
21449,lost,Shoe,L0st shoe (black) bro pls help find.,black,Adidas,Sports Ground,Yash,2025-10-26 17:34:15
21450,found,Ruler,Item looks damaged and unrecognizable.,grey,Puma,Classroom A102,Siri,2025-10-12 17:34:15
21451,lost,Bag,"I lost my white bag, has scratches near the edge.",white,Lenovo,Parking Area,Megha,2025-08-26 17:34:15
21452,found,Bag,"white bag found, looks used but fine.",white,Lenovo,Parking Area,Rohit,2025-10-17 17:34:15
21453,lost,Sketchbook,"Dropped my black sketchbook somewhere, idk where.",black,None,Parking Area,Vikas,2025-09-16 17:34:15
21454,found,Sketchbook,Found sum sketchbook (black) lol not sure whose.,black,None,Parking Area,Rahul,2025-10-29 17:34:15
21455,lost,Glasses,L0st glasses (white) bro pls help find.,white,None,Seminar Hall,Ravi,2025-10-22 17:34:15
21456,found,Glasses,Glasses (white) discovered  near walkway.,white,None,Seminar Hall,Kavya,2025-10-23 17:34:15
21457,lost,Sketchbook,"Can't find my sketchbook (black), has a sticker.",black,Pearson,Admin Block,Deepak,2025-11-24 17:34:15
21458,found,Sketchbook,Found a black sketchbook with minor marks.,black,Pearson,Admin Block,Harsha,2025-11-28 17:34:15
21459,lost,Notepad,"Dropped my blue notepad somewhere, idk where.",blue,Fastrack,Library,Deepak,2025-08-04 17:34:15
21460,found,Notepad,Notepad (blue) discovered near walkway.,blue,Fastrack,Library,Kavya,2025-11-25 17:34:15
21461,lost,Charger,"bro Dropped my white charger somewhere, idk where.",white,Puma,Bus Stop,Suma,2025-08-31 17:34:15
21462,found,Notepad,"Unclear zitem, hard to identify.",purple,Cello,Classroom A102,Shiva,2025-09-08 17:34:15
21463,lost,Folder,L0st folder (brown) bro pls help find.,brown,Reebok,Academic Block,Kavya,2025-08-10 17:34:15
21464,found,Folder,"brown folder found, looks used but fine.",brown,Reebok,Academic Block,Harsha,2025-11-01 17:34:15
21465,lost,Watch,"I lost my brown watch, has scratches near the edge.",brown,Dell,Canteen,Siri,2025-08-23 17:34:15
21466,found,Charger,Description mismatch idk what this is.,white,Cello,Seminar Hall,Deepak,2025-09-24 17:34:15
21467,lost,ID Card,"Can't find my id card (blue), has a sticker.",blue,Nike,Library,Rahul,2025-10-25 17:34:15
21468,found,ID Card,"blue id card found, looks used but fine.",blue,Nike,Library,Kiran,2025-08-18 17:34:15
21469,lost,Umbrella,"I lost my green umbrella, has scratches near the edge.",green,None,Garden,Amit,2025-11-05 17:34:15
21470,found,Umbrella,Found sum umbrella (green) lol not sure whose.,green,None,Garden,Sneha,2025-09-06 17:34:15
21471,lost,Lunch Box,"Can't find my lunch box (blue), has a sticker.",blue,Pearson,Admin Block,Amit,2025-08-22 17:34:15
21472,found,Lunch Box,"Picked up blue lunch box, belongs to someone.",blue,Pearson,Admin Block,Pooja,2025-10-28 17:34:15
21473,lost,Power Bank,L0st power bank (silver) bro pls help find.,silver,Pearson,Seminar Hall,Sneha,2025-10-18 17:34:15
21474,found,Power Bank,Found sum power bank (silver) lol not sure whose.,silver,Pearson,Seminar Hall,Arjun,2025-10-16 17:34:15
21475,lost,Lunch Box,"Dropped my green lunch box somewhere, idk where.",green,Dell,Main Gate,Ravi,2025-11-30 17:34:15
21476,found,Lunch Box,"Picked up green lunch box, belongs to someone.",green,Dell,Main Gate,Ravi,2025-08-09 17:34:15
21477,lost,Pen Drive,"Missing pen drive (black), last seen near campus.",black,Reebok,Garden,Kiran,2025-09-03 17:34:15
21478,found,Pen Drive,"black pen drive found, looks used but fine.",black,Reebok,Garden,Amit,2025-10-03 17:34:15
21479,lost,Laptop Bag,"Dropped my red laptop bag somewhere, idk where.",red,HP,Hostel Block A,Shiva,2025-09-07 17:34:15
21480,found,Laptop Bag,"Picked up red laptop bag, belongs to someone.",red,HP,Hostel Block A,Manoj,2025-11-13 17:34:15
21481,lost,Clipboard,"I lost my grey clipboard, has scratches near the edge.",grey,Milton,Hostel Block A,Rahul,2025-08-05 17:34:15
21482,found,Clipboard,"grey clipboard found, looks used b...ut fine.",grey,Milton,Hostel Block A,Rahul,2025-08-13 17:34:15
21483,lost,Pen Drive,"Can't find my pen drive (white), has a sticker.",white,None,Seminar Hall,Harsha,2025-10-16 17:34:15
21484,found,Pen Drive,Found a white pen drive with minor marks.,white,None,Seminar Hall,Pooja,2025-08-21 17:34:15
21485,lost,Keychain,"btw Can't find my keychain !!(white), has a sticker.",white,Nike,Auditorium,Nikhil,2025-09-25 17:34:15
21486,found,Keychain,Found sum keychain (white) lol not sure whose.,white,Nike,Auditorium,Manoj,2025-08-24 17:34:15
21487,lost,Mobile Case,"My silver mobile case is gone, slightly damaged.",silver,HP,Bus Stop,Megha,2025-11-28 17:34:15
21488,found,Mobile Case,Found a silver mobile case with minor marks.,silver,HP,Bus Stop,Amit,2025-09-30 17:34:15
21489,lost,Wallet,"I lost my black wallet, has scratches near the edge.",black,Puma,Auditorium,Megha,2025-08-18 17:34:15
21490,found,Pen Drive,Description mismatch idk what this is.,silver,Dell,Admin Block,Ananya,2025-08-27 17:34:15
21491,lost,Charger,"My purple charger is gone, slightly damaged.",purple,Lenovo,Academic Block,Siri,2025-09-06 17:34:15
21492,found,Charger,Found a purple charger with minor marks.,purple,Lenovo,Academic Block,Manoj,2025-11-24 17:34:15
21493,lost,Water Bottle,"Dropped my yellow water bottle somewhere, idk where.",yellow,Nike,Main Gate,Kavya,2025-09-13 17:34:15
21494,found,Sketchbook,"fr Unclear item, hard to identify.",blue,Dell,Hostel Block B,Ananya,2025-09-09 17:34:15
21495,lost,Pencil Box,"btw My purple pencil box is gone, slightly damaged.",purple,Lenskart,Hostel Block A,Harsha,2025-11-01 17:34:15
21496,found,Pencil Box,"Picked up purple pencil box, belongs to someone.",purple,Lenskart,Hostel Block A,Harsha,2025-09-17 17:34:15
21497,lost,Pencil Box,"My pink pencil box is gone, slightly damaged.",pink,Lenovo,Sports Complex,Kiran,2025-11-20 17:34:15
21498,found,Pencil Box,Pencil Box (pink) discovered near walkway.,pink,Lenovo,Sports Complex,Yash,2025-09-01 17:34:15
21499,lost,Earphones,"Can't find my earphones (white), has a sticker.",white,Adidas,Main Gate,Pooja,2025-08-20 17:34:15
21500,found,Earphones,Earphones (white) discovered near walkway.,white,Adidas,Main Gate,Manoj,2025-11-22 17:34:15
21501,lost,Flask,"I lost my yellow flask, has scratches near the edge.",yellow,Lenovo,Canteen,Pooja,2025-09-29 17:34:15
21502,found,Shoe,Item looks damaged and unrecognizable.,pink,Lenovo,Sports Complex,Kiran,2025-11-21 17:34:15
21503,lost,Clipboard,"Missing clipboard (yellow), last seen near campus.",yellow,Lenovo,Library,Suma,2025-11-26 17:34:15
21504,found,Earphones,Description mismatch idk what this is.,purple,Boat,Main Gate,Arjun,2025-10-04 17:34:15
21505,lost,Flask,L0st flask (blue) bro pls help find.,blue,Boat,Admin Block,Harsha,2025-10-30 17:34:15
21506,found,Flask,lol Found a blue flask with minor marks.,blue,Boat,Admin Block,Sneha,2025-10-13 17:34:15
21507,lost,Umbrella,"Can't find my umbrella (white), has a sticker.",white,HP,Cricket Ground,Deepak,2025-08-03 17:34:15
21508,found,Umbrella,"Picked up white umbrella, belongs to someone.",white,HP,Cricket Ground,Amit,2025-10-31 17:34:15
21509,lost,Marker,"Dropped my black marker somewhere, idk where.",black,Fastrack,Library,Rohit,2025-10-16 17:34:15
21510,found,Marker,Marker (black) discovered near walkway.,black,Fastrack,Library,Amit,2025-09-19 17:34:15
21511,lost,Cap,"My blue cap is gone, slightly damaged.",blue,Lenovo,Auditorium,Megha,2025-09-30 17:34:15
21512,found,Cap,"blue cap found, looks used but fine.",blue,Lenovo,Auditorium,Megha,2025-09-01 17:34:15
21513,lost,ID Card,"Can't find my id card (white), has a sticker.",white,WildHorn,Garden,Arjun,2025-09-19 17:34:15
21514,found,ID Card,"Picked up white id card, belongs to someone.",white,WildHorn,Garden,Suma,2025-10-31 17:34:15
21515,lost,Pen Drive,"I lost my yellow pen drive, has scratches near the edge.",yellow,Cello,Bus Stop,Siri,2025-11-17 17:34:15
21516,found,Pen Drive,Found a yellow pen drive with minor marks.,yellow,Cello,Bus Stop,Manoj,2025-11-18 17:34:15
21517,lost,Tumbler,"I lost my green tumbler, has scratches near the edge.",green,Samsung,Auditorium,Ravi,2025-10-18 17:34:15
21518,found,Tumbler,Found sum tumbler (green) lol not sure whose.,green,Samsung,Auditorium,Deepak,2025-11-29 17:34:15
21519,lost,Textbook,"Missing textbook (silver), last seen near campus.",silver,Samsung,Cricket Ground,Rohit,2025-09-30 17:34:15
21520,found,Notepad,Found something totally unrelated.,yellow,Adidas,Parking Area,Arjun,2025-08-25 17:34:15
21521,lost,Watch,"Dropped my blue wxatch somewhere, idk where.",blue,Lenovo,Main Gate,Siri,2025-11-01 17:34:15
21522,found,Watch,Found a blue watch with minor marks.,blue,Lenovo,Main Gate,Kavya,2025-11-18 17:34:15
21523,lost,Sketchbook,"Missing sketchbook (blue), last seen near campus.",blue,Boat,Corridor,Rohit,2025-11-26 17:34:15
21524,found,Sketchbook,"Picked up blue sketchbook, belongs to someone.",blue,Boat,Corridor,Kavya,2025-10-12 17:34:15
21525,lost,Lunch Box,"I lost my silver lunch box, has scratches near the edge.",silver,MI,Classroom A102,Rahul,2025-08-03 17:34:15
21526,found,Notebook,"Unclear item, hard to identify.",blue,Boat,Garden,Shiva,2025-11-18 17:34:15
21527,lost,USB Cable,"I lost my pink usb cable, has scratches near the edge.",pink,Boat,Sports Complex,Ravi,2025-10-18 17:34:15
21528,found,USB Cable,"bro Picked up pink usb cable, belongs to someone.",pink,Boat,Sports Complex,Manoj,2025-11-28 17:34:15
21529,lost,Tumbler,L0st tumbler (blue) bro pls help find.,blue,Adidas,Bus Stop,Ananya,2025-09-17 17:34:15
21530,found,Tumbler,"blue tumbler found, looks used but fine.",blue,Adidas,Bus Stop,Vikas,2025-11-15 17:34:15
21531,lost,Clipboard,"Dropped my purple clipboard somewhere, idk where.",purple,Reebok,Seminar Hall,Rohit,2025-10-04 17:34:15
21532,found,Clipboard,Found sum clipboard (purple) lol not sure whose.,purple,Reebok,Seminar Hall,Yash,2025-08-22 17:34:15
21533,lost,Power Bank,"Can't find my power bank (red), has a sticker.",red,None,Classroom A102,Rahul,2025-10-05 17:34:15
21534,found,Power Bank,Power Bank (red) discovered near walkway.,red,None,Classroom A102,Shiva,2025-09-20 17:34:15
21535,lost,Power Bank,"I lost my black power bank, has scratches near the edge.",black,HP,Auditorium,Nikhil,2025-11-21 17:34:15
21536,found,USB Cable,Item looks damaged and unrecognizable.,yellow,Fastrack,Cricket Ground,Rahul,2025-10-04 17:34:15
21537,lost,Ruler,"My pink ruler is gone, slightly damaged.",pink,Fastrack,Corridor,Suma,2025-11-30 17:34:15
21538,found,Ruler,Found a pink ruler with minor marks.,pink,Fastrack,Corridor,Ravi,2025-09-18 17:34:15
21539,lost,Marker,L0st marker (yellow) bro pls help find.,yellow,Lenovo,Library,Megha,2025-08-24 17:34:15
21540,found,Marker,Found a yellow marker with minor marks.,yellow,Lenovo,Library,Kavya,2025-08-15 17:34:15
21541,lost,Laptop Bag,"My grey laptop bag is gone, slightly damaged.",grey,None,Corridor,Amit,2025-10-29 17:34:15
21542,found,Laptop Bag,Found a grey laptop bag with minor marks.,grey,None,Corridor,Nikhil,2025-08-23 17:34:15
21543,lost,Notepad,"Can't find my notepad (grey), has a sticker.",grey,Casio,Main Gate,Rahul,2025-11-28 17:34:15
21544,found,Watch,Item looks damaged and unrecognizable.,purple,Casio,Cricket Ground,Sneha,2025-09-30 17:34:15
21545,lost,USB Cable,"My brown usb cable is gone, slightly damaged.",brown,Dell,Auditorium,Rahul,2025-10-19 17:34:15
21546,found,USB Cable,Found a brown usb cable with minor marks.,brown,Dell,Auditorium,Vikas,2025-08-24 17:34:15
21547,lost,Charger,"Missing charger (grey), last seen near campus.",grey,Pearson,Study Hall,Vikas,2025-08-04 17:34:15
21548,found,Charger,Found a grey charger with minor marks.,grey,Pearson,Study Hall,Nikhil,2025-11-20 17:34:15
21549,lost,ID Card,"My purple id card is gone, slightly damaged.",purple,HP,Gym,Harsha,2025-08-24 17:34:15
21550,found,ID Card,"fr Picked up purple id card, belongs to someone.",purple,HP,Gym,Rahul,2025-09-10 17:34:15
21551,lost,Pen Drive,"Missing pen drive (green), last seen near campus.",green,Fastrack,Auditorium,Megha,2025-10-13 17:34:15
21552,found,Folder,Object does not match any typical campus items.,red,Reebok,Hostel Block A,Rahul,2025-08-04 17:34:15
21553,lost,Bag,"Can't find my bag (black), has a sticker.",black,Lenskart,Garden,Siri,2025-08-15 17:34:15
21554,found,Bag,Found a black bag with minor marks.,black,Lenskart,Garden,Vikas,2025-09-12 17:34:15
21555,lost,Mobile Case,"My blue mobile case isq gone, slightly damaged.",blue,Puma,Admin Block,Rohit,2025-10-14 17:34:15
21556,found,Clipboard,Description mismatch idk what this is.,grey,Puma,Cricket Ground,Pooja,2025-09-27 17:34:15
21557,lost,Watch,"My white watch is gone, slightly damaged.",white,Fastrack,Study Hall,Ananya,2025-08-18 17:34:15
21558,found,Watch,Found sum watch (white) lol not sure whose.,white,Fastrack,Study Hall,Rohit,2025-11-15 17:34:15
21559,lost,Bag,L0st bag (pink) bro pls help find.,pink,Lenovo,Hostel Block A,Shiva,2025-11-28 17:34:15
21560,found,Mobile Case,Item looks damaged and unrecognizable.,green,MI,Library,Sneha,2025-09-25 17:34:15
21561,lost,USB Cable,"I lost my brown usb cable, has scratches near the edge.",brown,Milton,Hostel Block B,Kiran,2025-09-06 17:34:15
21562,found,USB Cable,Found sum usb cable (brown) lol not sure whose.,brown,Milton,Hostel Block B,Pooja,2025-11-30 17:34:15
21563,lost,Bag,"Can't find my bag (green), has a sticker.",green,Boat,Sports Complex,Rahul,2025-10-21 17:34:15
21564,found,Bag,Found sum bag (green) lol not sure whose.,green,Boat,Sports Complex,Kiran,2025-10-27 17:34:15
21565,lost,Calculator,L0st calculator (black) bro pls help find.,black,Fastrack,Admin Block,Rohit,2025-11-26 17:34:15
21566,found,Calculator,Found a black calculator with minor marks.,black,Fastrack,Admin Block,Ravi,2025-11-05 17:34:15
21567,lost,Ruler,L0st ruler (red) bro pls help find.,red,None,Bus Stop,Rahul,2025-09-09 17:34:15
21568,found,Ruler,Found a red ruler with minor marks.,red,None,Bus Stop,Rahul,2025-08-03 17:34:15
21569,lost,Shoe,"Can't find my shoe (blue), has a sticker.",blue,Cello,Study Hall,Pooja,2025-10-17 17:34:15
21570,found,Shoe,Shoe (blue) discovered near walkway.,blue,Cello,Study Hall,Harsha,2025-10-11 17:34:15
21571,lost,Bag,bro L0st bag (pink) bro pls help find.,pink,Lenovo,Hostel Block B,Pooja,2025-11-12 17:34:15
21572,found,Bag,Found sum bag (pink) lol not sure whose.,pink,Lenovo,Hostel Block B,Ananya,2025-09-01 17:34:15
21573,lost,Wallet,L0st wallet (g reen) bro pls help find.,green,Puma,Canteen,Sneha,2025-08-16 17:34:15
21574,found,Wallet,"Picked up green wallet, belongs to someone.",green,Puma,Canteen,Harsha,2025-11-28 17:34:15
21575,lost,Tumbler,"Can't find my tumbler (brown), has a sticker.",brown,HP,Garden,Amit,2025-09-19 17:34:15
21576,found,Tumbler,Found a brown tumbler with minor marks.,brown,HP,Garden,Deepak,2025-08-09 17:34:15
21577,lost,Sketchbook,"Can't find my sketchbook (white), has a sticker.",white,Adidas,Main Gate,Megha,2025-11-21 17:34:15
21578,found,Sketchbook,"white sketchbook found, looks used but fine.",white,Adidas,Main Gate,Amit,2025-10-25 17:34:15
21579,lost,Pen,"Missing pen (red), last seen near campus.",red,Puma,Study Hall,Yash,2025-10-08 17:34:15
21580,found,Mobile Case,Item looks damaged and unrecognizable.,purple,Puma,Parking Area,Siri,2025-11-08 17:34:15
21581,lost,USB Cable,"I lost my pink usb cable, has scratches near the edge.",pink,Reebok,Library,Rahul,2025-08-07 17:34:15
21582,found,Umbrella,Item looks damaged and unrecognizable.,purple,Samsung,Parking Area,Manoj,2025-10-26 17:34:15
21583,lost,Pen Drive,"Missing pen drive (pink), last seen near campus.",pink,Pearson,Main Gate,Vikas,2025-11-26 17:34:15
